geometry_id,density,seed,mask_variant,method,status,output_path,error,parameters,common_f1,common_precision,common_recall,fragment_recovery_rate,pixel_recovery_rate,representation_dependent_pixel_recovery_rate
cov40/synth_0011,40,20264812,1,filaseg,ok,C:\Repos\filaments_quantification\output\locked_evaluation\filaseg\cov40\synth_0011\1\filaseg\final\mask_w1_reconnect_multilabel.npz,,"{""filaseg_mode"": ""run""}",0.6981246218995766,0.6326754385964912,0.7786774628879892,0.45,0.2222222222222222,0.2222222222222222
cov40/synth_0012,40,20264813,1,baseline_cc,ok,output\locked_evaluation\outputs\cov40\synth_0012\1\baseline_cc__19eabb03d824.tif,,"{""min_area"": 1}",0.04090598105937849,0.020909258236701637,0.9372937293729373,0.06557377049180328,0.0,0.0
cov40/synth_0012,40,20264813,1,baseline_skeleton,ok,output\locked_evaluation\outputs\cov40\synth_0012\1\baseline_skeleton__285b5bcfa0e4.tif,,"{""max_gap_px"": 28.0, ""max_turn_deg"": 20.0}",0.7572304995617878,0.8074766355140187,0.7128712871287128,0.6065573770491803,0.0,0.0
cov40/synth_0012,40,20264813,1,filaseg,ok,C:\Repos\filaments_quantification\output\locked_evaluation\filaseg\cov40\synth_0012\1\filaseg\final\mask_w1_reconnect_multilabel.npz,,"{""filaseg_mode"": ""run""}",0.7626865671641792,0.6961852861035422,0.8432343234323433,0.5245901639344263,0.4098360655737705,0.4098360655737705
cov40/synth_0013,40,20264814,1,baseline_cc,ok,output\locked_evaluation\outputs\cov40\synth_0013\1\baseline_cc__19eabb03d824.tif,,"{""min_area"": 1}",0.048995276599151386,0.02515206312674667,0.9415384615384615,0.05555555555555555,0.0,0.0
cov40/synth_0013,40,20264814,1,baseline_skeleton,ok,output\locked_evaluation\outputs\cov40\synth_0013\1\baseline_skeleton__285b5bcfa0e4.tif,,"{""max_gap_px"": 28.0, ""max_turn_deg"": 20.0}",0.6942833471416735,0.7522441651705566,0.6446153846153846,0.5555555555555556,0.0,0.0
cov40/synth_0013,40,20264814,1,filaseg,ok,C:\Repos\filaments_quantification\output\locked_evaluation\filaseg\cov40\synth_0013\1\filaseg\final\mask_w1_reconnect_multilabel.npz,,"{""filaseg_mode"": ""run""}",0.7002126151665486,0.6491458607095927,0.76,0.4074074074074074,0.2857142857142857,0.2857142857142857
cov40/synth_0014,40,20264815,1,baseline_cc,ok,output\locked_evaluation\outputs\cov40\synth_0014\1\baseline_cc__19eabb03d824.tif,,"{""min_area"": 1}",0.05110893032384691,0.026296655356277267,0.9054242002781642,0.022727272727272728,0.0,0.0
cov40/synth_0014,40,20264815,1,baseline_skeleton,ok,output\locked_evaluation\outputs\cov40\synth_0014\1\baseline_skeleton__285b5bcfa0e4.tif,,"{""max_gap_px"": 28.0, ""max_turn_deg"": 20.0}",0.7507462686567165,0.8099838969404187,0.6995827538247567,0.4772727272727273,0.0,0.0
cov40/synth_0014,40,20264815,1,filaseg,ok,C:\Repos\filaments_quantification\output\locked_evaluation\filaseg\cov40\synth_0014\1\filaseg\final\mask_w1_reconnect_multilabel.npz,,"{""filaseg_mode"": ""run""}",0.6577540106951871,0.6332046332046332,0.6842837273991655,0.5227272727272727,0.37777777777777777,0.37777777777777777
cov40/synth_0015,40,20264816,1,baseline_cc,ok,output\locked_evaluation\outputs\cov40\synth_0015\1\baseline_cc__19eabb03d824.tif,,"{""min_area"": 1}",0.05085781816699947,0.026140505215533492,0.9341317365269461,0.041666666666666664,0.0,0.0
cov40/synth_0015,40,20264816,1,baseline_skeleton,ok,output\locked_evaluation\outputs\cov40\synth_0015\1\baseline_skeleton__285b5bcfa0e4.tif,,"{""max_gap_px"": 28.0, ""max_turn_deg"": 20.0}",0.7057864710676447,0.774597495527728,0.6482035928143712,0.5,0.0,0.0
cov40/synth_0015,40,20264816,1,filaseg,ok,C:\Repos\filaments_quantification\output\locked_evaluation\filaseg\cov40\synth_0015\1\filaseg\final\mask_w1_reconnect_multilabel.npz,,"{""filaseg_mode"": ""run""}",0.6038001407459536,0.5697211155378487,0.6422155688622755,0.4166666666666667,0.3333333333333333,0.3333333333333333
cov40/synth_0016,40,20264817,1,baseline_cc,ok,output\locked_evaluation\outputs\cov40\synth_0016\1\baseline_cc__19eabb03d824.tif,,"{""min_area"": 1}",0.053656543647010765,0.027680202332443445,0.8716814159292036,0.1111111111111111,0.0,0.0
cov40/synth_0016,40,20264817,1,baseline_skeleton,ok,output\locked_evaluation\outputs\cov40\synth_0016\1\baseline_skeleton__285b5bcfa0e4.tif,,"{""max_gap_px"": 28.0, ""max_turn_deg"": 20.0}",0.7038556193601312,0.7929759704251387,0.6327433628318584,0.46296296296296297,0.0,0.0
cov40/synth_0016,40,20264817,1,filaseg,ok,C:\Repos\filaments_quantification\output\locked_evaluation\filaseg\cov40\synth_0016\1\filaseg\final\mask_w1_reconnect_multilabel.npz,,"{""filaseg_mode"": ""run""}",0.6407227241139681,0.6057818659658344,0.6799410029498525,0.4074074074074074,0.23636363636363636,0.23636363636363636
cov40/synth_0017,40,20264818,1,baseline_cc,ok,output\locked_evaluation\outputs\cov40\synth_0017\1\baseline_cc__19eabb03d824.tif,,"{""min_area"": 1}",0.055510270622758394,0.028638714832415157,0.8996036988110965,0.0625,0.0,0.0
cov40/synth_0017,40,20264818,1,baseline_skeleton,ok,output\locked_evaluation\outputs\cov40\synth_0017\1\baseline_skeleton__285b5bcfa0e4.tif,,"{""max_gap_px"": 28.0, ""max_turn_deg"": 20.0}",0.7541418157720343,0.7566489361702128,0.7516512549537648,0.6875,0.0,0.0
cov40/synth_0017,40,20264818,1,filaseg,ok,C:\Repos\filaments_quantification\output\locked_evaluation\filaseg\cov40\synth_0017\1\filaseg\final\mask_w1_reconnect_multilabel.npz,,"{""filaseg_mode"": ""run""}",0.6550169109357384,0.5712881022615536,0.7675033025099075,0.5,0.40816326530612246,0.40816326530612246
cov40/synth_0018,40,20264819,1,baseline_cc,ok,output\locked_evaluation\outputs\cov40\synth_0018\1\baseline_cc__19eabb03d824.tif,,"{""min_area"": 1}",0.04305464121132324,0.022019707750667774,0.9627085377821394,0.05454545454545454,0.0,0.0
cov40/synth_0018,40,20264819,1,baseline_skeleton,ok,output\locked_evaluation\outputs\cov40\synth_0018\1\baseline_skeleton__285b5bcfa0e4.tif,,"{""max_gap_px"": 28.0, ""max_turn_deg"": 20.0}",0.6212121212121211,0.6399583766909469,0.6035328753680078,0.4727272727272727,0.0,0.0
cov40/synth_0018,40,20264819,1,filaseg,ok,C:\Repos\filaments_quantification\output\locked_evaluation\filaseg\cov40\synth_0018\1\filaseg\final\mask_w1_reconnect_multilabel.npz,,"{""filaseg_mode"": ""run""}",0.6692340607616604,0.5933232169954477,0.7674190382728164,0.5818181818181818,0.38181818181818183,0.38181818181818183
cov40/synth_0019,40,20264820,1,baseline_cc,ok,output\locked_evaluation\outputs\cov40\synth_0019\1\baseline_cc__19eabb03d824.tif,,"{""min_area"": 1}",0.04555073537191831,0.023361189494247883,0.9082278481012658,0.14035087719298245,0.0,0.0
cov40/synth_0019,40,20264820,1,baseline_skeleton,ok,output\locked_evaluation\outputs\cov40\synth_0019\1\baseline_skeleton__285b5bcfa0e4.tif,,"{""max_gap_px"": 28.0, ""max_turn_deg"": 20.0}",0.755056179775281,0.8076923076923077,0.7088607594936709,0.5789473684210527,0.0,0.0
cov40/synth_0019,40,20264820,1,filaseg,ok,C:\Repos\filaments_quantification\output\locked_evaluation\filaseg\cov40\synth_0019\1\filaseg\final\mask_w1_reconnect_multilabel.npz,,"{""filaseg_mode"": ""run""}",0.7436589314624933,0.7613259668508288,0.7267932489451476,0.631578947368421,0.3793103448275862,0.3793103448275862
cov40/synth_0020,40,20264821,1,baseline_cc,ok,output\locked_evaluation\outputs\cov40\synth_0020\1\baseline_cc__19eabb03d824.tif,,"{""min_area"": 1}",0.048568778160614896,0.02492942896983301,0.93854033290653,0.06382978723404255,0.0,0.0
cov40/synth_0020,40,20264821,1,baseline_skeleton,ok,output\locked_evaluation\outputs\cov40\synth_0020\1\baseline_skeleton__285b5bcfa0e4.tif,,"{""max_gap_px"": 28.0, ""max_turn_deg"": 20.0}",0.6864516129032259,0.6918075422626788,0.6811779769526248,0.5106382978723404,0.0,0.0
cov40/synth_0020,40,20264821,1,filaseg,ok,C:\Repos\filaments_quantification\output\locked_evaluation\filaseg\cov40\synth_0020\1\filaseg\final\mask_w1_reconnect_multilabel.npz,,"{""filaseg_mode"": ""run""}",0.6725043782837129,0.6180257510729614,0.737516005121639,0.44680851063829785,0.425531914893617,0.425531914893617
cov40/synth_0021,40,20264822,1,baseline_cc,ok,output\locked_evaluation\outputs\cov40\synth_0021\1\baseline_cc__19eabb03d824.tif,,"{""min_area"": 1}",0.04788967189512768,0.024618261140542226,0.8753462603878116,0.0392156862745098,0.0,0.0
cov40/synth_0021,40,20264822,1,baseline_skeleton,ok,output\locked_evaluation\outputs\cov40\synth_0021\1\baseline_skeleton__285b5bcfa0e4.tif,,"{""max_gap_px"": 28.0, ""max_turn_deg"": 20.0}",0.5739644970414202,0.6158730158730159,0.5373961218836565,0.39215686274509803,0.0,0.0
cov40/synth_0021,40,20264822,1,filaseg,ok,C:\Repos\filaments_quantification\output\locked_evaluation\filaseg\cov40\synth_0021\1\filaseg\final\mask_w1_reconnect_multilabel.npz,,"{""filaseg_mode"": ""run""}",0.6561910747957259,0.6006904487917146,0.7229916897506925,0.4117647058823529,0.2641509433962264,0.2641509433962264
cov40/synth_0022,40,20264823,1,baseline_cc,ok,output\locked_evaluation\outputs\cov40\synth_0022\1\baseline_cc__19eabb03d824.tif,,"{""min_area"": 1}",0.048476839616080125,0.024912431195939666,0.8958868894601543,0.019230769230769232,0.0,0.0
cov40/synth_0022,40,20264823,1,baseline_skeleton,ok,output\locked_evaluation\outputs\cov40\synth_0022\1\baseline_skeleton__285b5bcfa0e4.tif,,"{""max_gap_px"": 28.0, ""max_turn_deg"": 20.0}",0.7984189723320158,0.8189189189189189,0.7789203084832905,0.6538461538461539,0.0,0.0
cov40/synth_0022,40,20264823,1,filaseg,ok,C:\Repos\filaments_quantification\output\locked_evaluation\filaseg\cov40\synth_0022\1\filaseg\final\mask_w1_reconnect_multilabel.npz,,"{""filaseg_mode"": ""run""}",0.7538100820633059,0.6928879310344828,0.8264781491002571,0.6346153846153846,0.39622641509433965,0.39622641509433965
cov40/synth_0023,40,20264824,1,baseline_cc,ok,output\locked_evaluation\outputs\cov40\synth_0023\1\baseline_cc__19eabb03d824.tif,,"{""min_area"": 1}",0.05442463875118658,0.028112230999727594,0.8500823723228995,0.10204081632653061,0.0,0.0
cov40/synth_0023,40,20264824,1,baseline_skeleton,ok,output\locked_evaluation\outputs\cov40\synth_0023\1\baseline_skeleton__285b5bcfa0e4.tif,,"{""max_gap_px"": 28.0, ""max_turn_deg"": 20.0}",0.7488748874887489,0.8253968253968254,0.685337726523888,0.6530612244897959,0.0,0.0
cov40/synth_0023,40,20264824,1,filaseg,ok,C:\Repos\filaments_quantification\output\locked_evaluation\filaseg\cov40\synth_0023\1\filaseg\final\mask_w1_reconnect_multilabel.npz,,"{""filaseg_mode"": ""run""}",0.5863052781740371,0.5169811320754717,0.6771004942339374,0.46938775510204084,0.3137254901960784,0.3137254901960784
cov40/synth_0024,40,20264825,1,baseline_cc,ok,output\locked_evaluation\outputs\cov40\synth_0024\1\baseline_cc__19eabb03d824.tif,,"{""min_area"": 1}",0.08140133951571354,0.042818428184281845,0.8229166666666666,0.0425531914893617,0.0,0.0
cov40/synth_0024,40,20264825,1,baseline_skeleton,ok,output\locked_evaluation\outputs\cov40\synth_0024\1\baseline_skeleton__285b5bcfa0e4.tif,,"{""max_gap_px"": 28.0, ""max_turn_deg"": 20.0}",0.6289424860853432,0.6752988047808764,0.5885416666666666,0.44680851063829785,0.0,0.0
cov40/synth_0024,40,20264825,1,filaseg,ok,C:\Repos\filaments_quantification\output\locked_evaluation\filaseg\cov40\synth_0024\1\filaseg\final\mask_w1_reconnect_multilabel.npz,,"{""filaseg_mode"": ""run""}",0.702576112412178,0.6382978723404256,0.78125,0.48936170212765956,0.46808510638297873,0.46808510638297873
cov50/synth_0000,50,20265801,1,baseline_cc,ok,output\locked_evaluation\outputs\cov50\synth_0000\1\baseline_cc__19eabb03d824.tif,,"{""min_area"": 1}",0.03284610496036392,0.01673369231817872,0.8846846846846846,0.02531645569620253,0.0,0.0
cov50/synth_0000,50,20265801,1,baseline_skeleton,ok,output\locked_evaluation\outputs\cov50\synth_0000\1\baseline_skeleton__285b5bcfa0e4.tif,,"{""max_gap_px"": 28.0, ""max_turn_deg"": 20.0}",0.6039941548952752,0.6574761399787911,0.5585585585585585,0.4050632911392405,0.0,0.0
cov50/synth_0000,50,20265801,1,filaseg,ok,C:\Repos\filaments_quantification\output\locked_evaluation\filaseg\cov50\synth_0000\1\filaseg\final\mask_w1_reconnect_multilabel.npz,,"{""filaseg_mode"": ""run""}",0.5904211395540876,0.5449695121951219,0.6441441441441441,0.34177215189873417,0.18072289156626506,0.18072289156626506
cov50/synth_0001,50,20265802,1,baseline_cc,ok,output\locked_evaluation\outputs\cov50\synth_0001\1\baseline_cc__19eabb03d824.tif,,"{""min_area"": 1}",0.04067022877003683,0.020775916896332413,0.9584352078239609,0.07575757575757576,0.0,0.0
cov50/synth_0001,50,20265802,1,baseline_skeleton,ok,output\locked_evaluation\outputs\cov50\synth_0001\1\baseline_skeleton__285b5bcfa0e4.tif,,"{""max_gap_px"": 28.0, ""max_turn_deg"": 20.0}",0.5418613007545813,0.6573670444638187,0.460880195599022,0.3787878787878788,0.0,0.0
cov50/synth_0001,50,20265802,1,filaseg,ok,C:\Repos\filaments_quantification\output\locked_evaluation\filaseg\cov50\synth_0001\1\filaseg\final\mask_w1_reconnect_multilabel.npz,,"{""filaseg_mode"": ""run""}",0.5994490358126722,0.5456369107321966,0.6650366748166259,0.36363636363636365,0.19402985074626866,0.19402985074626866
cov50/synth_0002,50,20265803,1,baseline_cc,ok,output\locked_evaluation\outputs\cov50\synth_0002\1\baseline_cc__19eabb03d824.tif,,"{""min_area"": 1}",0.03815173987450086,0.019460415745245468,0.9653579676674365,0.02857142857142857,0.0,0.0
cov50/synth_0002,50,20265803,1,baseline_skeleton,ok,output\locked_evaluation\outputs\cov50\synth_0002\1\baseline_skeleton__285b5bcfa0e4.tif,,"{""max_gap_px"": 28.0, ""max_turn_deg"": 20.0}",0.519134775374376,0.612725844461901,0.4503464203233256,0.34285714285714286,0.0,0.0
cov50/synth_0002,50,20265803,1,filaseg,ok,C:\Repos\filaments_quantification\output\locked_evaluation\filaseg\cov50\synth_0002\1\filaseg\final\mask_w1_reconnect_multilabel.npz,,"{""filaseg_mode"": ""run""}",0.6118143459915611,0.5631067961165048,0.6697459584295612,0.35714285714285715,0.2714285714285714,0.2714285714285714
cov50/synth_0003,50,20265804,1,baseline_cc,ok,output\locked_evaluation\outputs\cov50\synth_0003\1\baseline_cc__19eabb03d824.tif,,"{""min_area"": 1}",0.0330642060745867,0.016819459723750152,0.9676511954992968,0.05128205128205128,0.0,0.0
cov50/synth_0003,50,20265804,1,baseline_skeleton,ok,output\locked_evaluation\outputs\cov50\synth_0003\1\baseline_skeleton__285b5bcfa0e4.tif,,"{""max_gap_px"": 28.0, ""max_turn_deg"": 20.0}",0.5599375244045294,0.6294995610184372,0.5042194092827004,0.358974358974359,0.0,0.0
cov50/synth_0003,50,20265804,1,filaseg,ok,C:\Repos\filaments_quantification\output\locked_evaluation\filaseg\cov50\synth_0003\1\filaseg\final\mask_w1_reconnect_multilabel.npz,,"{""filaseg_mode"": ""run""}",0.5669914738124239,0.5,0.6547116736990155,0.46153846153846156,0.3,0.3
cov50/synth_0004,50,20265805,1,baseline_cc,ok,output\locked_evaluation\outputs\cov50\synth_0004\1\baseline_cc__19eabb03d824.tif,,"{""min_area"": 1}",0.1215526046986721,0.06932711913778036,0.4927536231884058,0.03225806451612903,0.0,0.0
cov50/synth_0004,50,20265805,1,baseline_skeleton,ok,output\locked_evaluation\outputs\cov50\synth_0004\1\baseline_skeleton__285b5bcfa0e4.tif,,"{""max_gap_px"": 28.0, ""max_turn_deg"": 20.0}",0.5692883895131086,0.7169811320754716,0.4720496894409938,0.3387096774193548,0.0,0.0
cov50/synth_0004,50,20265805,1,filaseg,ok,C:\Repos\filaments_quantification\output\locked_evaluation\filaseg\cov50\synth_0004\1\filaseg\final\mask_w1_reconnect_multilabel.npz,,"{""filaseg_mode"": ""run""}",0.554696132596685,0.5947867298578199,0.5196687370600414,0.22580645161290322,0.1111111111111111,0.1111111111111111
cov50/synth_0005,50,20265806,1,baseline_cc,ok,output\locked_evaluation\outputs\cov50\synth_0005\1\baseline_cc__19eabb03d824.tif,,"{""min_area"": 1}",0.034245941393161915,0.017468320963873622,0.8661048689138576,0.05194805194805195,0.0,0.0
cov50/synth_0005,50,20265806,1,baseline_skeleton,ok,output\locked_evaluation\outputs\cov50\synth_0005\1\baseline_skeleton__285b5bcfa0e4.tif,,"{""max_gap_px"": 28.0, ""max_turn_deg"": 20.0}",0.6067415730337078,0.6674157303370787,0.5561797752808989,0.4155844155844156,0.0,0.0
cov50/synth_0005,50,20265806,1,filaseg,ok,C:\Repos\filaments_quantification\output\locked_evaluation\filaseg\cov50\synth_0005\1\filaseg\final\mask_w1_reconnect_multilabel.npz,,"{""filaseg_mode"": ""run""}",0.6644379440033431,0.6,0.7443820224719101,0.44155844155844154,0.25925925925925924,0.25925925925925924
cov50/synth_0006,50,20265807,1,baseline_cc,ok,output\locked_evaluation\outputs\cov50\synth_0006\1\baseline_cc__19eabb03d824.tif,,"{""min_area"": 1}",0.03657223903655958,0.01864886156707262,0.9401041666666666,0.030303030303030304,0.0,0.0
cov50/synth_0006,50,20265807,1,baseline_skeleton,ok,output\locked_evaluation\outputs\cov50\synth_0006\1\baseline_skeleton__285b5bcfa0e4.tif,,"{""max_gap_px"": 28.0, ""max_turn_deg"": 20.0}",0.6072992700729927,0.6910299003322259,0.5416666666666666,0.3939393939393939,0.0,0.0
cov50/synth_0006,50,20265807,1,filaseg,ok,C:\Repos\filaments_quantification\output\locked_evaluation\filaseg\cov50\synth_0006\1\filaseg\final\mask_w1_reconnect_multilabel.npz,,"{""filaseg_mode"": ""run""}",0.58,0.528969957081545,0.6419270833333334,0.3939393939393939,0.30303030303030304,0.30303030303030304
cov50/synth_0007,50,20265808,1,baseline_cc,ok,output\locked_evaluation\outputs\cov50\synth_0007\1\baseline_cc__19eabb03d824.tif,,"{""min_area"": 1}",0.03802779043812596,0.019397913561847988,0.9604486422668241,0.07894736842105263,0.0,0.0
cov50/synth_0007,50,20265808,1,baseline_skeleton,ok,output\locked_evaluation\outputs\cov50\synth_0007\1\baseline_skeleton__285b5bcfa0e4.tif,,"{""max_gap_px"": 28.0, ""max_turn_deg"": 20.0}",0.5966285370258881,0.6087223587223587,0.5850059031877214,0.42105263157894735,0.0,0.0
cov50/synth_0007,50,20265808,1,filaseg,ok,C:\Repos\filaments_quantification\output\locked_evaluation\filaseg\cov50\synth_0007\1\filaseg\final\mask_w1_reconnect_multilabel.npz,,"{""filaseg_mode"": ""run""}",0.6393793472445157,0.5846379647749511,0.70543093270366,0.4605263157894737,0.358974358974359,0.358974358974359
cov50/synth_0008,50,20265809,1,baseline_cc,ok,output\locked_evaluation\outputs\cov50\synth_0008\1\baseline_cc__19eabb03d824.tif,,"{""min_area"": 1}",0.03828595144220792,0.019550704673095262,0.917910447761194,0.08823529411764706,0.0,0.0
cov50/synth_0008,50,20265809,1,baseline_skeleton,ok,output\locked_evaluation\outputs\cov50\synth_0008\1\baseline_skeleton__285b5bcfa0e4.tif,,"{""max_gap_px"": 28.0, ""max_turn_deg"": 20.0}",0.6212389380530973,0.6660341555977229,0.582089552238806,0.47058823529411764,0.0,0.0
cov50/synth_0008,50,20265809,1,filaseg,ok,C:\Repos\filaments_quantification\output\locked_evaluation\filaseg\cov50\synth_0008\1\filaseg\final\mask_w1_reconnect_multilabel.npz,,"{""filaseg_mode"": ""run""}",0.7783444488034523,0.7386448250186151,0.8225538971807629,0.47058823529411764,0.3333333333333333,0.3333333333333333
cov50/synth_0009,50,20265810,1,baseline_cc,ok,output\locked_evaluation\outputs\cov50\synth_0009\1\baseline_cc__19eabb03d824.tif,,"{""min_area"": 1}",0.0369639295212766,0.01883735705209657,0.9796255506607929,0.0684931506849315,0.0,0.0
cov50/synth_0009,50,20265810,1,baseline_skeleton,ok,output\locked_evaluation\outputs\cov50\synth_0009\1\baseline_skeleton__285b5bcfa0e4.tif,,"{""max_gap_px"": 28.0, ""max_turn_deg"": 20.0}",0.574725908828621,0.6036363636363636,0.5484581497797357,0.3287671232876712,0.0,0.0
cov50/synth_0009,50,20265810,1,filaseg,ok,C:\Repos\filaments_quantification\output\locked_evaluation\filaseg\cov50\synth_0009\1\filaseg\final\mask_w1_reconnect_multilabel.npz,,"{""filaseg_mode"": ""run""}",0.6118404756006937,0.5560558307068888,0.6800660792951542,0.3561643835616438,0.3466666666666667,0.3466666666666667
cov50/synth_0010,50,20265811,1,baseline_cc,ok,output\locked_evaluation\outputs\cov50\synth_0010\1\baseline_cc__19eabb03d824.tif,,"{""min_area"": 1}",0.03714403631861329,0.01895867710564196,0.9106239460370995,0.057971014492753624,0.0,0.0
cov50/synth_0010,50,20265811,1,baseline_skeleton,ok,output\locked_evaluation\outputs\cov50\synth_0010\1\baseline_skeleton__285b5bcfa0e4.tif,,"{""max_gap_px"": 28.0, ""max_turn_deg"": 20.0}",0.5146612740141557,0.6426767676767676,0.4291736930860034,0.391304347826087,0.0,0.0
cov50/synth_0010,50,20265811,1,filaseg,ok,C:\Repos\filaments_quantification\output\locked_evaluation\filaseg\cov50\synth_0010\1\filaseg\final\mask_w1_reconnect_multilabel.npz,,"{""filaseg_mode"": ""run""}",0.664864864864865,0.6132478632478633,0.7259696458684655,0.4492753623188406,0.39436619718309857,0.39436619718309857
cov50/synth_0011,50,20265812,1,baseline_cc,ok,output\locked_evaluation\outputs\cov50\synth_0011\1\baseline_cc__19eabb03d824.tif,,"{""min_area"": 1}",0.042517650025214314,0.021780547662102814,0.8875,0.06944444444444445,0.0,0.0
cov50/synth_0011,50,20265812,1,baseline_skeleton,ok,output\locked_evaluation\outputs\cov50\synth_0011\1\baseline_skeleton__285b5bcfa0e4.tif,,"{""max_gap_px"": 28.0, ""max_turn_deg"": 20.0}",0.5739710789766407,0.6576040781648258,0.5092105263157894,0.4444444444444444,0.0,0.0
cov50/synth_0011,50,20265812,1,filaseg,ok,C:\Repos\filaments_quantification\output\locked_evaluation\filaseg\cov50\synth_0011\1\filaseg\final\mask_w1_reconnect_multilabel.npz,,"{""filaseg_mode"": ""run""}",0.655921052631579,0.655921052631579,0.655921052631579,0.3888888888888889,0.24324324324324326,0.24324324324324326
cov50/synth_0012,50,20265813,1,baseline_cc,ok,output\locked_evaluation\outputs\cov50\synth_0012\1\baseline_cc__19eabb03d824.tif,,"{""min_area"": 1}",0.04780324203465623,0.024563983547416072,0.8864013266998342,0.06349206349206349,0.0,0.0
cov50/synth_0012,50,20265813,1,baseline_skeleton,ok,output\locked_evaluation\outputs\cov50\synth_0012\1\baseline_skeleton__285b5bcfa0e4.tif,,"{""max_gap_px"": 28.0, ""max_turn_deg"": 20.0}",0.6221804511278196,0.7180043383947939,0.548922056384743,0.4126984126984127,0.0,0.0
cov50/synth_0012,50,20265813,1,filaseg,ok,C:\Repos\filaments_quantification\output\locked_evaluation\filaseg\cov50\synth_0012\1\filaseg\final\mask_w1_reconnect_multilabel.npz,,"{""filaseg_mode"": ""run""}",0.6739640344018764,0.6375739644970414,0.714759535655058,0.42857142857142855,0.34375,0.34375
cov50/synth_0013,50,20265814,1,baseline_cc,ok,output\locked_evaluation\outputs\cov50\synth_0013\1\baseline_cc__19eabb03d824.tif,,"{""min_area"": 1}",0.043644809595618186,0.02235202215673046,0.9209948792977323,0.04838709677419355,0.0,0.0
cov50/synth_0013,50,20265814,1,baseline_skeleton,ok,output\locked_evaluation\outputs\cov50\synth_0013\1\baseline_skeleton__285b5bcfa0e4.tif,,"{""max_gap_px"": 28.0, ""max_turn_deg"": 20.0}",0.6441598758246022,0.6859504132231405,0.6071689831748354,0.43548387096774194,0.0,0.0
cov50/synth_0013,50,20265814,1,filaseg,ok,C:\Repos\filaments_quantification\output\locked_evaluation\filaseg\cov50\synth_0013\1\filaseg\final\mask_w1_reconnect_multilabel.npz,,"{""filaseg_mode"": ""run""}",0.685128205128205,0.6431322207958922,0.7329919531821507,0.5,0.328125,0.328125
cov50/synth_0014,50,20265815,1,baseline_cc,ok,output\locked_evaluation\outputs\cov50\synth_0014\1\baseline_cc__19eabb03d824.tif,,"{""min_area"": 1}",0.03537268094293676,0.018015599028257254,0.9677197802197802,0.015873015873015872,0.0,0.0
cov50/synth_0014,50,20265815,1,baseline_skeleton,ok,output\locked_evaluation\outputs\cov50\synth_0014\1\baseline_skeleton__285b5bcfa0e4.tif,,"{""max_gap_px"": 28.0, ""max_turn_deg"": 20.0}",0.5989736070381232,0.6422955974842768,0.5611263736263736,0.3968253968253968,0.0,0.0
cov50/synth_0014,50,20265815,1,filaseg,ok,C:\Repos\filaments_quantification\output\locked_evaluation\filaseg\cov50\synth_0014\1\filaseg\final\mask_w1_reconnect_multilabel.npz,,"{""filaseg_mode"": ""run""}",0.5621746674378252,0.4855144855144855,0.6675824175824175,0.3968253968253968,0.27692307692307694,0.27692307692307694
cov50/synth_0015,50,20265816,1,baseline_cc,ok,output\locked_evaluation\outputs\cov50\synth_0015\1\baseline_cc__19eabb03d824.tif,,"{""min_area"": 1}",0.04320561673017492,0.02214464760791671,0.8828939301042306,0.05405405405405406,0.0,0.0
cov50/synth_0015,50,20265816,1,baseline_skeleton,ok,output\locked_evaluation\outputs\cov50\synth_0015\1\baseline_skeleton__285b5bcfa0e4.tif,,"{""max_gap_px"": 28.0, ""max_turn_deg"": 20.0}",0.5682900036616624,0.7054545454545454,0.4757817290006131,0.33783783783783783,0.0,0.0
cov50/synth_0015,50,20265816,1,filaseg,ok,C:\Repos\filaments_quantification\output\locked_evaluation\filaseg\cov50\synth_0015\1\filaseg\final\mask_w1_reconnect_multilabel.npz,,"{""filaseg_mode"": ""run""}",0.63397341211226,0.6117445838084379,0.6578786020846107,0.40540540540540543,0.16,0.16
cov50/synth_0016,50,20265817,1,baseline_cc,ok,output\locked_evaluation\outputs\cov50\synth_0016\1\baseline_cc__19eabb03d824.tif,,"{""min_area"": 1}",0.06626351003602676,0.034984036410569935,0.6257594167679222,0.1111111111111111,0.0,0.0
cov50/synth_0016,50,20265817,1,baseline_skeleton,ok,output\locked_evaluation\outputs\cov50\synth_0016\1\baseline_skeleton__285b5bcfa0e4.tif,,"{""max_gap_px"": 28.0, ""max_turn_deg"": 20.0}",0.6038575667655787,0.7752380952380953,0.4945321992709599,0.4444444444444444,0.0,0.0
cov50/synth_0016,50,20265817,1,filaseg,ok,C:\Repos\filaments_quantification\output\locked_evaluation\filaseg\cov50\synth_0016\1\filaseg\final\mask_w1_reconnect_multilabel.npz,,"{""filaseg_mode"": ""run""}",0.6727605118829981,0.6748166259168704,0.6707168894289186,0.3611111111111111,0.15384615384615385,0.15384615384615385
cov50/synth_0017,50,20265818,1,baseline_cc,ok,output\locked_evaluation\outputs\cov50\synth_0017\1\baseline_cc__19eabb03d824.tif,,"{""min_area"": 1}",0.03336518715816441,0.016979492167290937,0.9540697674418605,0.0410958904109589,0.0,0.0
